"participant","bigram","word","RT"
1,"bu go","go",318
1,"go to","to",333
1,"to bu","bu",355
1,"bu ti","ti",357
1,"ti ta","ta",370
1,"ta ka","ka",334
1,"ka re","re",336
1,"re ba","ba",348
1,"ba go","go",320
1,"go to","to",344
1,"to go","go",353
1,"go ba","ba",339
1,"ba ka","ka",324
1,"ka ti","ti",327
1,"ti ti","ti",331
1,"ti ba","ba",314
1,"ba ka","ka",334
1,"ka ba","ba",326
1,"ba bu","bu",353
1,"bu bu","bu",342
1,"bu bu","bu",362
1,"bu go","go",338
1,"go ti","ti",351
1,"ti ba","ba",340
1,"ba ka","ka",327
1,"ka ta","ta",335
1,"ta bu","bu",337
1,"bu ti","ti",378
1,"ti ka","ka",351
1,"ka re","re",319
1,"re ba","ba",327
1,"ba bu","bu",353
1,"bu bu","bu",355
1,"bu go","go",361
1,"go ta","ta",347
1,"ta bu","bu",377
1,"bu ti","ti",362
1,"ti go","go",359
1,"go ta","ta",347
1,"ta ka","ka",319
1,"ka ba","ba",373
1,"ba ka","ka",350
1,"ka re","re",359
1,"re ba","ba",375
1,"ba to","to",367
1,"to ka","ka",366
1,"ka go","go",335
1,"go ti","ti",346
1,"ti go","go",344
1,"go bu","bu",354
1,"bu re","re",347
1,"re bu","bu",328
1,"bu ka","ka",355
1,"ka bu","bu",328
1,"bu ta","ta",342
1,"ta bu","bu",334
1,"bu ti","ti",331
1,"ti ba","ba",369
1,"ba ka","ka",373
1,"ka ti","ti",324
1,"ti to","to",358
1,"to ba","ba",346
1,"ba ti","ti",360
1,"ti ba","ba",337
1,"ba ka","ka",354
1,"ka ta","ta",341
1,"ta go","go",367
1,"go bu","bu",352
1,"bu ba","ba",350
1,"ba ka","ka",334
1,"ka ti","ti",364
1,"ti ka","ka",355
1,"ka ka","ka",331
1,"ka ka","ka",355
1,"ka ka","ka",360
1,"ka ta","ta",369
1,"ta ba","ba",338
1,"ba ba","ba",345
1,"ba go","go",319
1,"go ta","ta",353
1,"ta re","re",345
1,"re bu","bu",337
1,"bu ka","ka",356
1,"ka bu","bu",353
1,"bu bu","bu",333
1,"bu bu","bu",339
1,"bu bu","bu",322
1,"bu ti","ti",346
1,"ti ba","ba",306
1,"ba ka","ka",367
1,"ka go","go",371
1,"go ba","ba",321
1,"ba re","re",329
1,"re do","do",339
1,"do ka","ka",351
1,"ka bu","bu",352
1,"bu to","to",380
1,"to bu","bu",345
1,"bu ti","ti",363
1,"ti ba","ba",335
1,"ba ta","ta",334
1,"ta bu","bu",342
1,"bu ti","ti",340
1,"ti ba","ba",348
1,"ba ka","ka",347
1,"ka to","to",344
1,"to ta","ta",353
1,"ta ta","ta",361
1,"ta bu","bu",343
1,"bu ti","ti",362
1,"ti go","go",352
1,"go bu","bu",338
1,"bu bu","bu",332
1,"bu go","go",356
1,"go ta","ta",346
1,"ta go","go",343
1,"go re","re",334
1,"re bu","bu",338
1,"bu ka","ka",357
1,"ka ba","ba",344
1,"ba ba","ba",350
1,"ba bu","bu",330
1,"bu go","go",335
1,"go ka","ka",334
1,"ka ba","ba",349
1,"ba ka","ka",356
1,"ka ta","ta",329
1,"ta ka","ka",330
1,"ka re","re",343
1,"re ba","ba",315
1,"ba to","to",344
1,"to bu","bu",361
1,"bu ti","ti",367
1,"ti ba","ba",369
1,"ba go","go",367
1,"go ta","ta",316
1,"ta bu","bu",357
1,"bu ti","ti",330
1,"ti ka","ka",341
1,"ka bu","bu",351
1,"bu ba","ba",365
1,"ba bu","bu",312
1,"bu ta","ta",346
1,"ta to","to",333
1,"to ba","ba",338
1,"ba re","re",330
1,"re do","do",384
1,"do to","to",302
1,"to ba","ba",333
1,"ba ka","ka",331
1,"ka ti","ti",363
1,"ti bu","bu",310
1,"bu ti","ti",352
1,"ti ba","ba",346
1,"ba ka","ka",347
1,"ka ba","ba",344
1,"ba ka","ka",330
1,"ka ti","ti",317
1,"ti go","go",379
1,"go bu","bu",321
1,"bu to","to",356
1,"to ba","ba",344
1,"ba re","re",360
1,"re do","do",352
1,"do re","re",369
1,"re bu","bu",375
1,"bu ka","ka",347
1,"ka ka","ka",317
1,"ka ka","ka",312
1,"ka bu","bu",339
1,"bu ba","ba",332
1,"ba ti","ti",366
1,"ti ba","ba",370
1,"ba ka","ka",337
1,"ka ti","ti",326
1,"ti ba","ba",366
1,"ba ka","ka",348
1,"ka go","go",363
1,"go ba","ba",322
1,"ba ka","ka",310
1,"ka ti","ti",375
1,"ti bu","bu",342
1,"bu ka","ka",335
1,"ka ka","ka",347
1,"ka to","to",335
1,"to ka","ka",346
1,"ka bu","bu",310
1,"bu go","go",359
1,"go bu","bu",318
1,"bu bu","bu",367
1,"bu bu","bu",367
1,"bu to","to",337
1,"to go","go",331
1,"go ta","ta",315
1,"ta bu","bu",307
1,"bu ti","ti",331
1,"ti ti","ti",313
1,"ti ba","ba",356
1,"ba ka","ka",341
1,"ka ka","ka",379
1,"ka to","to",346
1,"to bu","bu",325
1,"bu ti","ti",342
1,"ti ka","ka",340
1,"ka bu","bu",344
1,"bu go","go",372
1,"go ba","ba",370
1,"ba re","re",354
1,"re do","do",376
1,"do bu","bu",352
1,"bu ka","ka",378
1,"ka bu","bu",356
1,"bu ti","ti",362
1,"ti ba","ba",351
1,"ba ka","ka",352
1,"ka bu","bu",341
1,"bu bu","bu",349
1,"bu re","re",338
1,"re bu","bu",368
1,"bu ka","ka",335
1,"ka bu","bu",333
1,"bu ta","ta",353
1,"ta ba","ba",347
1,"ba ti","ti",358
1,"ti ba","ba",375
1,"ba ka","ka",322
1,"ka go","go",369
1,"go ta","ta",333
1,"ta ka","ka",367
1,"ka re","re",330
1,"re ba","ba",359
1,"ba ba","ba",346
1,"ba ka","ka",356
1,"ka ti","ti",359
1,"ti ba","ba",353
1,"ba ta","ta",369
1,"ta go","go",328
1,"go bu","bu",352
1,"bu go","go",375
1,"go ti","ti",335
1,"ti ba","ba",339
1,"ba ka","ka",376
1,"ka ba","ba",367
1,"ba re","re",344
1,"re do","do",341
1,"do bu","bu",356
1,"bu ta","ta",366
1,"ta bu","bu",364
1,"bu ti","ti",356
1,"ti ti","ti",343
1,"ti ba","ba",340
1,"ba ka","ka",360
1,"ka ka","ka",340
1,"ka go","go",355
1,"go to","to",368
1,"to ta","ta",362
1,"ta bu","bu",346
1,"bu ti","ti",320
1,"ti bu","bu",341
1,"bu bu","bu",341
1,"bu bu","bu",339
1,"bu ti","ti",324
1,"ti go","go",352
1,"go bu","bu",356
1,"bu re","re",354
1,"re bu","bu",360
1,"bu ka","ka",364
1,"ka go","go",379
1,"go ka","ka",364
1,"ka go","go",355
1,"go bu","bu",360
1,"bu ba","ba",360
1,"ba to","to",358
1,"to bu","bu",338
1,"bu ti","ti",342
1,"ti ta","ta",342
1,"ta go","go",364
1,"go ka","ka",355
1,"ka re","re",367
1,"re ba","ba",348
1,"ba bu","bu",340
1,"bu ka","ka",331
1,"ka bu","bu",344
1,"bu ba","ba",348
1,"ba re","re",337
1,"re do","do",321
1,"do ba","ba",344
1,"ba bu","bu",327
1,"bu to","to",327
1,"to go","go",340
1,"go go","go",358
1,"go ta","ta",357
1,"ta ka","ka",337
1,"ka ka","ka",367
1,"ka re","re",374
1,"re ba","ba",358
1,"ba ka","ka",334
1,"ka bu","bu",313
1,"bu bu","bu",354
1,"bu ta","ta",343
1,"ta ti","ti",358
1,"ti go","go",345
1,"go bu","bu",351
1,"bu ta","ta",344
1,"ta to","to",366
1,"to bu","bu",374
1,"bu bu","bu",329
1,"bu ba","ba",360
1,"ba ti","ti",339
1,"ti ba","ba",344
1,"ba ka","ka",334
1,"ka ka","ka",365
1,"ka to","to",352
1,"to ti","ti",330
1,"ti go","go",338
1,"go bu","bu",340
1,"bu ti","ti",339
1,"ti go","go",330
1,"go bu","bu",364
1,"bu ta","ta",351
1,"ta bu","bu",358
1,"bu ti","ti",344
1,"ti to","to",331
1,"to go","go",343
1,"go bu","bu",321
1,"bu ka","ka",353
1,"ka re","re",387
1,"re ba","ba",319
1,"ba to","to",366
1,"to ka","ka",348
1,"ka bu","bu",355
1,"bu go","go",337
1,"go go","go",366
1,"go ti","ti",352
1,"ti ba","ba",361
1,"ba ka","ka",356
1,"ka to","to",341
1,"to ka","ka",350
1,"ka ka","ka",320
1,"ka ti","ti",341
1,"ti go","go",360
1,"go bu","bu",334
1,"bu re","re",357
1,"re bu","bu",352
1,"bu ka","ka",349
1,"ka bu","bu",369
1,"bu bu","bu",344
1,"bu re","re",339
1,"re bu","bu",348
1,"bu ka","ka",329
1,"ka ba","ba",348
1,"ba ka","ka",350
1,"ka ti","ti",350
1,"ti go","go",365
1,"go bu","bu",320
1,"bu go","go",365
1,"go re","re",355
1,"re bu","bu",370
1,"bu ka","ka",333
1,"ka bu","bu",352
1,"bu ta","ta",324
1,"ta ba","ba",335
1,"ba re","re",378
1,"re do","do",330
1,"do go","go",352
1,"go re","re",334
1,"re bu","bu",326
1,"bu ka","ka",371
1,"ka ba","ba",372
1,"ba ka","ka",341
1,"ka to","to",358
1,"to bu","bu",344
1,"bu ba","ba",334
1,"ba go","go",357
1,"go ka","ka",337
1,"ka to","to",320
1,"to ka","ka",334
1,"ka re","re",326
1,"re ba","ba",356
1,"ba bu","bu",334
1,"bu ta","ta",345
1,"ta ta","ta",353
1,"ta ka","ka",338
1,"ka ka","ka",348
1,"ka ba","ba",366
1,"ba re","re",358
1,"re do","do",362
1,"do ti","ti",343
1,"ti ba","ba",356
1,"ba ka","ka",322
2,"to bu","bu",413
2,"bu ka","ka",403
2,"ka ta","ta",393
2,"ta to","to",421
2,"to bu","bu",382
2,"bu bu","bu",402
2,"bu bu","bu",406
2,"bu bu","bu",392
2,"bu ba","ba",406
2,"ba bu","bu",397
2,"bu bu","bu",393
2,"bu to","to",390
2,"to ta","ta",391
2,"ta bu","bu",383
2,"bu ti","ti",381
2,"ti ka","ka",409
2,"ka ti","ti",378
2,"ti go","go",404
2,"go bu","bu",387
2,"bu to","to",397
2,"to ba","ba",388
2,"ba re","re",399
2,"re do","do",418
2,"do ti","ti",408
2,"ti ba","ba",408
2,"ba ka","ka",389
2,"ka re","re",402
2,"re bu","bu",364
2,"bu ka","ka",381
2,"ka bu","bu",374
2,"bu re","re",388
2,"re bu","bu",385
2,"bu ka","ka",398
2,"ka ba","ba",367
2,"ba re","re",418
2,"re bu","bu",358
2,"bu ka","ka",405
2,"ka re","re",411
2,"re bu","bu",374
2,"bu ka","ka",415
2,"ka bu","bu",383
2,"bu ba","ba",411
2,"ba re","re",414
2,"re do","do",407
2,"do ba","ba",395
2,"ba ba","ba",376
2,"ba bu","bu",387
2,"bu go","go",375
2,"go ta","ta",392
2,"ta to","to",379
2,"to ka","ka",384
2,"ka ka","ka",404
2,"ka ka","ka",402
2,"ka to","to",392
2,"to ta","ta",383
2,"ta bu","bu",382
2,"bu ka","ka",391
2,"ka re","re",384
2,"re ba","ba",403
2,"ba ba","ba",398
2,"ba bu","bu",368
2,"bu bu","bu",423
2,"bu bu","bu",385
2,"bu ta","ta",416
2,"ta ka","ka",392
2,"ka re","re",419
2,"re ba","ba",411
2,"ba ta","ta",411
2,"ta re","re",403
2,"re bu","bu",369
2,"bu ka","ka",412
2,"ka ba","ba",411
2,"ba ta","ta",397
2,"ta bu","bu",394
2,"bu ti","ti",375
2,"ti ti","ti",407
2,"ti go","go",409
2,"go bu","bu",386
2,"bu to","to",365
2,"to re","re",395
2,"re bu","bu",370
2,"bu ka","ka",405
2,"ka ba","ba",402
2,"ba ta","ta",400
2,"ta ba","ba",383
2,"ba bu","bu",401
2,"bu bu","bu",360
2,"bu bu","bu",392
2,"bu ta","ta",401
2,"ta ba","ba",375
2,"ba to","to",407
2,"to bu","bu",378
2,"bu ti","ti",411
2,"ti ta","ta",373
2,"ta go","go",406
2,"go bu","bu",389
2,"bu to","to",423
2,"to re","re",402
2,"re bu","bu",398
2,"bu ka","ka",396
2,"ka re","re",421
2,"re bu","bu",404
2,"bu ka","ka",400
2,"ka ba","ba",383
2,"ba ka","ka",423
2,"ka ti","ti",402
2,"ti ba","ba",411
2,"ba ba","ba",395
2,"ba re","re",401
2,"re do","do",431
2,"do ka","ka",386
2,"ka re","re",385
2,"re ba","ba",435
2,"ba to","to",381
2,"to ta","ta",387
2,"ta to","to",397
2,"to bu","bu",393
2,"bu ti","ti",434
2,"ti go","go",379
2,"go ka","ka",404
2,"ka bu","bu",412
2,"bu to","to",416
2,"to ti","ti",389
2,"ti go","go",392
2,"go bu","bu",376
2,"bu ka","ka",403
2,"ka ka","ka",416
2,"ka re","re",406
2,"re ba","ba",401
2,"ba bu","bu",376
2,"bu re","re",400
2,"re bu","bu",402
2,"bu ka","ka",353
2,"ka bu","bu",412
2,"bu ta","ta",387
2,"ta ka","ka",410
2,"ka ba","ba",411
2,"ba ka","ka",382
2,"ka ti","ti",353
2,"ti bu","bu",409
2,"bu ba","ba",414
2,"ba bu","bu",365
2,"bu ba","ba",382
2,"ba ka","ka",406
2,"ka ti","ti",434
2,"ti re","re",399
2,"re bu","bu",402
2,"bu ka","ka",382
2,"ka ka","ka",426
2,"ka bu","bu",392
2,"bu ka","ka",379
2,"ka re","re",406
2,"re ba","ba",389
2,"ba to","to",418
2,"to ta","ta",391
2,"ta ba","ba",388
2,"ba ti","ti",395
2,"ti ba","ba",385
2,"ba ka","ka",379
2,"ka ka","ka",383
2,"ka bu","bu",429
2,"bu ka","ka",404
2,"ka re","re",389
2,"re ba","ba",404
2,"ba to","to",377
2,"to ba","ba",404
2,"ba bu","bu",392
2,"bu re","re",381
2,"re bu","bu",391
2,"bu ka","ka",375
2,"ka ta","ta",415
2,"ta bu","bu",426
2,"bu go","go",415
2,"go go","go",381
2,"go go","go",409
2,"go ba","ba",376
2,"ba ka","ka",377
2,"ka ti","ti",430
2,"ti ba","ba",392
2,"ba bu","bu",402
2,"bu bu","bu",412
2,"bu bu","bu",398
2,"bu ka","ka",362
2,"ka bu","bu",384
2,"bu ta","ta",441
2,"ta bu","bu",370
2,"bu ti","ti",371
2,"ti ba","ba",385
2,"ba bu","bu",393
2,"bu bu","bu",374
2,"bu ka","ka",401
2,"ka ba","ba",404
2,"ba re","re",396
2,"re do","do",393
2,"do ka","ka",408
2,"ka ka","ka",423
2,"ka re","re",405
2,"re ba","ba",401
2,"ba ba","ba",386
2,"ba ka","ka",369
2,"ka ti","ti",398
2,"ti to","to",382
2,"to bu","bu",403
2,"bu ka","ka",396
2,"ka ka","ka",402
2,"ka ta","ta",394
2,"ta bu","bu",397
2,"bu ba","ba",388
2,"ba bu","bu",372
2,"bu ti","ti",398
2,"ti ba","ba",383
2,"ba ka","ka",398
2,"ka ta","ta",427
2,"ta go","go",392
2,"go ta","ta",396
2,"ta bu","bu",424
2,"bu ti","ti",396
2,"ti ba","ba",385
2,"ba bu","bu",399
2,"bu ba","ba",368
2,"ba re","re",391
2,"re bu","bu",431
2,"bu ka","ka",416
2,"ka ba","ba",385
2,"ba ka","ka",365
2,"ka re","re",392
2,"re ba","ba",404
2,"ba ba","ba",386
2,"ba ka","ka",368
2,"ka ti","ti",419
2,"ti ka","ka",381
2,"ka go","go",373
2,"go bu","bu",376
2,"bu go","go",435
2,"go ta","ta",384
2,"ta go","go",409
2,"go to","to",365
2,"to bu","bu",382
2,"bu ti","ti",413
2,"ti bu","bu",385
2,"bu ka","ka",381
2,"ka ta","ta",405
2,"ta to","to",371
2,"to bu","bu",395
2,"bu ka","ka",427
2,"ka bu","bu",387
2,"bu to","to",379
2,"to bu","bu",358
2,"bu ti","ti",402
2,"ti ka","ka",391
2,"ka ta","ta",395
2,"ta ka","ka",388
2,"ka ba","ba",371
2,"ba ka","ka",374
2,"ka ti","ti",422
2,"ti ta","ta",413
2,"ta bu","bu",388
2,"bu ti","ti",399
2,"ti ba","ba",386
2,"ba go","go",383
2,"go bu","bu",404
2,"bu bu","bu",415
2,"bu re","re",395
2,"re bu","bu",375
2,"bu ka","ka",387
2,"ka ka","ka",404
2,"ka bu","bu",382
2,"bu ka","ka",405
2,"ka ba","ba",381
2,"ba ka","ka",393
2,"ka ti","ti",407
2,"ti bu","bu",396
2,"bu go","go",406
2,"go ka","ka",404
2,"ka re","re",377
2,"re bu","bu",388
2,"bu ka","ka",411
2,"ka ba","ba",382
2,"ba go","go",417
2,"go bu","bu",389
2,"bu ti","ti",388
2,"ti go","go",402
2,"go bu","bu",404
2,"bu ba","ba",400
2,"ba ka","ka",369
2,"ka ti","ti",423
2,"ti to","to",386
2,"to ba","ba",391
2,"ba ta","ta",385
2,"ta bu","bu",411
2,"bu ti","ti",391
2,"ti ka","ka",391
2,"ka to","to",400
2,"to bu","bu",381
2,"bu ti","ti",398
2,"ti ba","ba",393
2,"ba ti","ti",403
2,"ti go","go",403
2,"go bu","bu",403
2,"bu ba","ba",394
2,"ba ka","ka",363
2,"ka ti","ti",384
2,"ti ta","ta",408
2,"ta to","to",393
2,"to ba","ba",360
2,"ba bu","bu",428
2,"bu go","go",397
2,"go ka","ka",403
2,"ka re","re",393
2,"re ba","ba",413
2,"ba ka","ka",386
2,"ka re","re",395
2,"re ba","ba",420
2,"ba ta","ta",404
2,"ta ti","ti",424
2,"ti ba","ba",410
2,"ba ka","ka",408
2,"ka bu","bu",370
2,"bu ka","ka",407
2,"ka re","re",412
2,"re ba","ba",400
2,"ba ba","ba",382
2,"ba ba","ba",365
2,"ba bu","bu",405
2,"bu bu","bu",420
2,"bu ba","ba",364
2,"ba ba","ba",384
2,"ba ka","ka",383
2,"ka ba","ba",373
2,"ba ta","ta",388
2,"ta bu","bu",403
2,"bu ti","ti",372
2,"ti ba","ba",396
2,"ba re","re",431
2,"re do","do",386
2,"do ba","ba",376
2,"ba re","re",423
2,"re do","do",411
2,"do ta","ta",408
2,"ta ta","ta",382
2,"ta bu","bu",382
2,"bu ti","ti",400
2,"ti ta","ta",397
2,"ta ti","ti",419
2,"ti go","go",377
2,"go bu","bu",404
2,"bu ta","ta",388
2,"ta ka","ka",395
2,"ka ta","ta",420
2,"ta ta","ta",403
2,"ta bu","bu",393
2,"bu ti","ti",378
2,"ti ti","ti",400
2,"ti go","go",367
2,"go bu","bu",399
2,"bu go","go",389
2,"go ta","ta",389
2,"ta bu","bu",411
2,"bu ti","ti",412
2,"ti bu","bu",396
2,"bu ba","ba",371
2,"ba ka","ka",374
2,"ka go","go",375
2,"go ta","ta",425
2,"ta bu","bu",407
2,"bu ti","ti",420
2,"ti ba","ba",402
2,"ba to","to",390
2,"to ka","ka",392
2,"ka bu","bu",380
2,"bu ka","ka",375
2,"ka re","re",410
2,"re ba","ba",400
2,"ba ba","ba",424
2,"ba ba","ba",360
2,"ba ka","ka",396
2,"ka ti","ti",396
2,"ti ti","ti",411
2,"ti ba","ba",396
2,"ba ka","ka",359
2,"ka ba","ba",403
2,"ba re","re",457
2,"re do","do",389
2,"do ta","ta",416
2,"ta bu","bu",417
2,"bu ti","ti",383
2,"ti bu","bu",375
2,"bu bu","bu",419
2,"bu go","go",416
2,"go ta","ta",384
2,"ta bu","bu",401
2,"bu go","go",395
2,"go ba","ba",386
2,"ba ka","ka",396
2,"ka ti","ti",390
2,"ti to","to",400
2,"to to","to",429
2,"to go","go",373
2,"go ka","ka",393
2,"ka to","to",427
2,"to ti","ti",414
2,"ti go","go",404
2,"go bu","bu",403
2,"bu ta","ta",400
2,"ta go","go",392
2,"go ti","ti",403
2,"ti go","go",415
2,"go bu","bu",392
2,"bu ba","ba",402
2,"ba go","go",393
2,"go bu","bu",376
2,"bu bu","bu",407
2,"bu bu","bu",403
2,"bu ta","ta",390
2,"ta bu","bu",424
2,"bu ti","ti",401
2,"ti ba","ba",364
2,"ba to","to",401
2,"to bu","bu",393
2,"bu ti","ti",370
2,"ti bu","bu",404
2,"bu ba","ba",417
2,"ba ba","ba",393
2,"ba ka","ka",397
2,"ka to","to",371
2,"to ti","ti",378
2,"ti ba","ba",394
2,"ba ka","ka",379
2,"ka bu","bu",419
2,"bu bu","bu",369
2,"bu re","re",413
2,"re bu","bu",384
2,"bu ka","ka",393
2,"ka ka","ka",393
2,"ka re","re",405
2,"re ba","ba",375
2,"ba go","go",394
2,"go ba","ba",385
2,"ba re","re",362
2,"re do","do",394
2,"do go","go",392
2,"go ba","ba",400
2,"ba ta","ta",399
2,"ta go","go",403
2,"go ka","ka",420
2,"ka bu","bu",382
2,"bu bu","bu",393
2,"bu to","to",376
2,"to go","go",393
2,"go bu","bu",406
2,"bu ba","ba",400
2,"ba ta","ta",387
2,"ta bu","bu",389
2,"bu ti","ti",422
2,"ti go","go",394
2,"go go","go",375
2,"go bu","bu",398
2,"bu bu","bu",393
2,"bu go","go",422
2,"go ba","ba",393
2,"ba bu","bu",393
2,"bu go","go",398
2,"go ka","ka",389
2,"ka re","re",397
2,"re bu","bu",413
2,"bu ka","ka",378
2,"ka ka","ka",387
2,"ka bu","bu",409
2,"bu ba","ba",372
2,"ba ba","ba",402
2,"ba go","go",408
2,"go ta","ta",389
2,"ta ta","ta",398
2,"ta ka","ka",390
2,"ka ta","ta",378
2,"ta ti","ti",353
2,"ti ba","ba",386
2,"ba ka","ka",411
2,"ka to","to",404
2,"to bu","bu",403
2,"bu bu","bu",376
2,"bu ka","ka",370
2,"ka re","re",391
2,"re ba","ba",387
2,"ba ka","ka",385
2,"ka re","re",390
2,"re ba","ba",425
2,"ba to","to",367
2,"to bu","bu",390
2,"bu ba","ba",412
2,"ba ka","ka",383
2,"ka ti","ti",420
2,"ti ka","ka",398
2,"ka ba","ba",422
2,"ba ka","ka",381
2,"ka ti","ti",400
2,"ti go","go",392
2,"go bu","bu",389
2,"bu re","re",421
2,"re bu","bu",392
2,"bu ka","ka",407
2,"ka bu","bu",372
2,"bu ba","ba",391
2,"ba ti","ti",395
2,"ti go","go",408
2,"go bu","bu",400
2,"bu ka","ka",370
2,"ka re","re",412
2,"re ba","ba",411
2,"ba ka","ka",378
2,"ka re","re",364
2,"re ba","ba",374
2,"ba bu","bu",383
2,"bu bu","bu",386
2,"bu go","go",384
2,"go to","to",387
2,"to bu","bu",399
2,"bu ti","ti",407
2,"ti to","to",374
2,"to ba","ba",395
2,"ba ka","ka",390
2,"ka bu","bu",412
2,"bu ti","ti",377
2,"ti go","go",415
2,"go bu","bu",389
2,"bu to","to",428
2,"to ta","ta",384
2,"ta to","to",368
2,"to ta","ta",399
2,"ta ta","ta",392
2,"ta bu","bu",383
2,"bu ti","ti",407
2,"ti to","to",396
2,"to bu","bu",398
2,"bu ti","ti",387
2,"ti to","to",408
2,"to bu","bu",373
2,"bu ti","ti",363
2,"ti ti","ti",392
2,"ti ba","ba",422
2,"ba ka","ka",392
2,"ka to","to",402
2,"to to","to",414
2,"to ta","ta",387
2,"ta go","go",386
2,"go ta","ta",386
2,"ta bu","bu",387
2,"bu ti","ti",376
2,"ti ba","ba",405
2,"ba ka","ka",370
2,"ka go","go",403
2,"go bu","bu",403
2,"bu ta","ta",394
2,"ta bu","bu",391
2,"bu ka","ka",349
2,"ka ba","ba",421
2,"ba ba","ba",395
2,"ba go","go",396
2,"go ka","ka",392
2,"ka re","re",390
2,"re ba","ba",412
2,"ba ka","ka",415
2,"ka ta","ta",394
2,"ta bu","bu",359
2,"bu ti","ti",407
2,"ti ka","ka",420
2,"ka bu","bu",423
2,"bu to","to",393
2,"to go","go",369
2,"go ka","ka",421
2,"ka ti","ti",377
2,"ti go","go",386
2,"go bu","bu",371
2,"bu ta","ta",394
2,"ta bu","bu",409
2,"bu ba","ba",410
2,"ba bu","bu",395
2,"bu ba","ba",364
2,"ba ka","ka",414
2,"ka ti","ti",398
2,"ti ka","ka",387
2,"ka ba","ba",382
2,"ba ka","ka",371
2,"ka re","re",407
2,"re ba","ba",374
2,"ba ta","ta",410
2,"ta bu","bu",420
2,"bu ti","ti",386
2,"ti go","go",425
2,"go re","re",399
2,"re bu","bu",383
2,"bu ka","ka",404
2,"ka bu","bu",395
2,"bu ti","ti",394
2,"ti go","go",397
2,"go bu","bu",377
2,"bu ba","ba",389
2,"ba re","re",411
2,"re do","do",396
2,"do go","go",419
2,"go ba","ba",398
2,"ba ka","ka",404
2,"ka ti","ti",399
2,"ti go","go",400
2,"go to","to",399
2,"to ka","ka",413
2,"ka ba","ba",378
2,"ba bu","bu",423
2,"bu to","to",384
2,"to ka","ka",396
2,"ka go","go",388
2,"go go","go",413
2,"go ka","ka",408
2,"ka re","re",390
2,"re ba","ba",382
2,"ba to","to",425
2,"to go","go",401
2,"go ba","ba",383
2,"ba ta","ta",392
2,"ta ta","ta",417
2,"ta bu","bu",414
2,"bu ti","ti",380
2,"ti bu","bu",378
2,"bu bu","bu",398
2,"bu bu","bu",440
2,"bu go","go",387
2,"go go","go",423
2,"go ka","ka",398
2,"ka bu","bu",423
2,"bu ba","ba",382
2,"ba ka","ka",371
2,"ka to","to",388
2,"to ka","ka",409
2,"ka ba","ba",391
2,"ba re","re",383
2,"re do","do",394
2,"do ta","ta",400
2,"ta ka","ka",390
2,"ka bu","bu",371
2,"bu ka","ka",386
2,"ka to","to",401
2,"to ka","ka",384
2,"ka ka","ka",372
2,"ka bu","bu",395
2,"bu ta","ta",407
2,"ta ta","ta",372
2,"ta to","to",408
2,"to ba","ba",384
2,"ba ta","ta",422
2,"ta bu","bu",385
2,"bu ba","ba",401
2,"ba bu","bu",392
2,"bu bu","bu",413
2,"bu to","to",412
2,"to ti","ti",393
2,"ti go","go",392
2,"go bu","bu",406
2,"bu to","to",398
2,"to bu","bu",383
2,"bu ti","ti",374
2,"ti ka","ka",417
2,"ka go","go",382
2,"go ba","ba",398
2,"ba re","re",400
2,"re do","do",385
2,"do ba","ba",379
2,"ba re","re",405
2,"re do","do",420
2,"do ta","ta",408
2,"ta bu","bu",396
2,"bu ba","ba",407
2,"ba to","to",373
2,"to bu","bu",390
2,"bu ti","ti",387
2,"ti ka","ka",407
2,"ka ba","ba",374
2,"ba ka","ka",394
2,"ka ti","ti",389
2,"ti ka","ka",414
2,"ka to","to",404
2,"to bu","bu",386
2,"bu re","re",405
2,"re bu","bu",395
2,"bu ka","ka",403
2,"ka re","re",421
2,"re bu","bu",402
2,"bu ka","ka",354
2,"ka bu","bu",395
2,"bu bu","bu",395
2,"bu ba","ba",419
2,"ba to","to",380
2,"to ti","ti",390
2,"ti ba","ba",401
2,"ba ka","ka",388
2,"ka ka","ka",368
2,"ka bu","bu",413
2,"bu ka","ka",397
2,"ka to","to",419
2,"to go","go",399
2,"go ba","ba",386
2,"ba re","re",374
2,"re do","do",411
2,"do ka","ka",373
2,"ka ka","ka",390
2,"ka ka","ka",409
2,"ka bu","bu",390
2,"bu bu","bu",421
2,"bu bu","bu",405
2,"bu ba","ba",387
2,"ba re","re",377
2,"re do","do",428
2,"do bu","bu",401
2,"bu to","to",405
2,"to bu","bu",405
2,"bu ti","ti",406
2,"ti to","to",396
2,"to ba","ba",371
2,"ba ba","ba",388
2,"ba ka","ka",372
2,"ka ti","ti",392
2,"ti bu","bu",361
2,"bu ba","ba",416
2,"ba ka","ka",387
2,"ka ti","ti",402
2,"ti ti","ti",398
2,"ti go","go",377
2,"go bu","bu",378
2,"bu ta","ta",371
2,"ta ba","ba",421
2,"ba re","re",375
2,"re do","do",392
2,"do go","go",382
2,"go ka","ka",396
2,"ka re","re",400
2,"re ba","ba",373
2,"ba to","to",422
2,"to bu","bu",401
2,"bu re","re",387
2,"re bu","bu",384
2,"bu ka","ka",378
2,"ka ta","ta",415
2,"ta bu","bu",396
2,"bu bu","bu",408
2,"bu ta","ta",408
2,"ta ka","ka",380
2,"ka ta","ta",380
2,"ta ka","ka",426
2,"ka bu","bu",427
2,"bu ka","ka",396
2,"ka ba","ba",383
2,"ba ka","ka",390
2,"ka ti","ti",398
